# T          sigma           mu
     1.85332    0.901407    0.568607
     1.86259    0.918521    0.129294
      1.8719     1.47107    0.282751
     1.88126     1.61761   0.0124517
     1.89067     1.29233   0.0623801
     1.90012     1.23141    0.143737
     1.90962     1.17103   0.0424932
     1.91917     1.03216    0.291749
     1.92877     1.14773   0.0586283
     1.93841     1.23763    0.171569
      1.9481    0.997185   0.0683953
     1.95784    0.979454    0.395218
     1.96763     0.97277    0.429257
     1.97747    0.992122  0.00705593
     1.98736    0.684804    0.329344
      1.9973    0.479197    0.680806
     2.00728    0.748343    0.582199
     2.01732    0.876455   0.0749067
      2.0274    0.825814    0.455177
     2.03754     0.95584    0.528684
     2.04773     1.03133    0.356554
     2.05797    0.965116    0.316167
     2.06826    0.981242    0.183516
      2.0786     1.06337    0.375945
     2.08899    0.917996    0.455621
     2.09944     1.15401    0.209084
     2.10993     1.14858   0.0433161
     2.12048    0.907121    0.867326
     2.13109     1.01025    0.323398
     2.14174     1.13295     0.21127
     2.15245     0.96147    0.243952
     2.16321     1.08404    0.175717
     2.17403    0.992378    0.241779
      2.1849    0.924787    0.622242
     2.19582    0.651043    0.843572
      2.2068    0.614217    0.735111
     2.21784    0.674429     0.78802
     2.22893    0.806873    0.715849
     2.24007    0.642973     0.82376
     2.25127    0.656584    0.782438
     2.26253    0.626923    0.850779
     2.27384    0.690847    0.698086
     2.28521    0.897996    0.546652
     2.29664      1.0227    0.343166
     2.30812     1.04406   0.0597012
     2.31966     1.05645   0.0167603
     2.33126    0.955111    0.536353
     2.34291     1.00606    0.470158
     2.35463    0.831188    0.796663
      2.3664    0.564837    0.796727
     2.37823    0.980072    0.152833
     2.39012    0.830591   0.0704683
     2.40208    0.879022    0.150527
     2.41409     1.10241    0.152813
     2.42616    0.948861   0.0508959
     2.43829    0.864518    0.133898
     2.45048     1.09448   0.0961923
     2.46273      1.0748    0.170385
     2.47504     1.01435    0.327247
     2.48742     1.06927    0.413537
     2.49986    0.959125    0.350028
     2.51236     1.00859    0.183894
     2.52492     1.02741    0.301852
     2.53754     1.27409    0.482645
     2.55023     1.03524    0.397303
     2.56298    0.992906   0.0530097
      2.5758    0.993869    0.172405
     2.58868     1.03302    0.229667
     2.60162     1.01767    0.253337
     2.61463     1.07072    0.232688
      2.6277     1.12838    0.126283
     2.64084    0.956223    0.381249
     2.65404    0.943368    0.300085
     2.66731    0.709345    0.649055
     2.68065    0.621523    0.785894
     2.69405    0.690578    0.739961
     2.70752    0.659701    0.488024
     2.72106    0.945516    0.228782
     2.73467    0.795354    0.459876
     2.74834    0.897231    0.507405
     2.76208    0.992895    0.288733
     2.77589     1.10446    0.150376
     2.78977     0.96631    0.385055
     2.80372     1.06502    0.278126
     2.81774    0.863376    0.545504
     2.83183    0.885275     0.48009
     2.84599    0.978793    0.482652
     2.86022     1.13206    0.449841
     2.87452     1.05421    0.233159
     2.88889    0.901341    0.615158
     2.90333    0.997445    0.141594
     2.91785    0.879104   0.0318297
     2.93244     1.22565    0.045616
      2.9471     1.23942   0.0921752
     2.96184    0.982462    0.404606
     2.97665    0.736591     0.49098
     2.99153    0.599722    0.781457
     3.00649    0.589662    0.726107
     3.02152     0.58112    0.856417
     3.03663    0.619815     0.82687
     3.05181    0.593824     0.79152
     3.06707    0.552173    0.740668
      3.0824    0.646912    0.814344
     3.09782    0.614605    0.835878
     3.11331     1.07882   0.0828053
     3.12887    0.639344    0.862567
     3.14452    0.673253    0.828017
     3.16024     0.63391     0.75654
     3.17604    0.751298    0.619722
     3.19192    0.612684    0.843435
     3.20788    0.718792    0.739137
     3.22392    0.886106    0.414296
     3.24004    0.624692    0.827904
     3.25624    0.686961     0.80093
     3.27252    0.566064     0.95264
     3.28888    0.832436    0.635327
     3.30533     1.13478   0.0993846
     3.32185    0.896468     0.58335
     3.33846     0.68369    0.692899
     3.35516    0.726196    0.766291
     3.37193    0.641219      0.7678
     3.38879    0.661703    0.794847
     3.40574    0.664889    0.712166
     3.42276    0.848305    0.541631
     3.43988     1.08016   0.0633349
     3.45708     1.01851    0.202327
     3.47436     0.94222    0.169693
     3.49173    0.850189    0.479712
     3.50919    0.618044    0.820932
     3.52674    0.610498    0.729223
     3.54437    0.607296    0.706868
     3.56209     1.10141    0.640665
     3.57991    0.932706    0.304369
      3.5978     1.13379     0.35076
     3.61579     1.05447    0.127955
     3.63387     1.15196    0.251912
     3.65204     1.10809      0.0314
      3.6703    0.572059    0.625342
     3.68865    0.568299    0.851001
      3.7071    0.771994    0.636129
     3.72563     0.74217    0.579415
     3.74426     0.92861    0.650705
     3.76298    0.541865     0.83744
      3.7818    0.602681    0.776627
     3.80071    0.616005    0.808372
     3.81971    0.540947    0.686573
     3.83881    0.658681    0.678511
       3.858    0.629115    0.812844
     3.87729     0.63671    0.756891
     3.89668    0.893117    0.565314
     3.91616     0.71152    0.735196
     3.93574    0.724973    0.701394
     3.95542    0.588553    0.805808
      3.9752    0.836035    0.416064
     3.99507    0.706248    0.642417
     4.01505     0.93532   0.0837512
     4.03513    0.899692    0.526431
      4.0553    0.910217 0.000229685
     4.07558    0.889264    0.543328
     4.09596     0.67849    0.902067
     4.11644    0.852479    0.839145
     4.13702    0.642918    0.796511
      4.1577    0.761978     0.79175
     4.17849    0.884048    0.602344
     4.19938     1.01127    0.259214
     4.22038     1.05407    0.468472
     4.24148    0.677435    0.735822
     4.26269    0.749516    0.690385
       4.284     0.62381    0.878826
     4.30542    0.621392    0.836073
     4.32695    0.539064    0.790671
     4.34858    0.626889    0.777503
     4.37033    0.671417    0.803369
     4.39218    0.719989    0.694614
     4.41414    0.601159    0.790439
     4.43621    0.643264    0.687954
     4.45839    0.608289    0.766846
     4.48068    0.614065    0.889222
     4.50309    0.629067      0.7535
      4.5256    0.686798    0.730378
     4.54823    0.615673    0.858516
     4.57097    0.648318    0.850706
     4.59383    0.869849     0.58155
      4.6168     1.08258    0.144038
     4.63988    0.633597    0.893019
     4.66308    0.603073    0.804369
     4.68639    0.765783    0.677285
     4.70983     1.04683    0.337202
     4.73338     1.00011    0.370494
     4.75704    0.963905   0.0516102
     4.78083     1.06336    0.189714
     4.80473    0.658894    0.817747
     4.82876     0.54398    0.662974
      4.8529      0.5957     0.79456
     4.87716    0.835114     0.57186
     4.90155    0.846866      0.4963
     4.92606      1.0243    0.102584
     4.95069     1.06499   0.0498082
     4.97544    0.983658   0.0677718
     5.00032     1.06161    0.206039
     5.02532    0.643937    0.809184
     5.05045    0.598693    0.765423
      5.0757    0.529682    0.660608
     5.10108    0.668559    0.710659
     5.12658    0.594697    0.841951
     5.15222    0.673339    0.703772
     5.17798    0.587797    0.788725
